,revenue,income,profit
2020_Q4,796283397000,145515649000,87061118000
2020_E,796283397000,145515649000,87061118000
2021_Q1,178333528000,22770442000,17243678000
2021_Q2,278609668000,28010177000,20259234000
2021_Q3,341037603000,65637073000,49709284000
2021_Q4,457945684000,73829965000,53622411000
2021_E,1255926483000,190247657000,140834607000
2022_Q1,284973925000,37066809000,30658508000
2022_Q2,512217587000,88310253000,98929348000
2022_Q3,445499466000,60635743000,93082788000
