,revenue,income,profit
2016_Q1,242483260813,21089734631,10949664522
2016_Q2,376519484836,26619074813,13238886896
2016_Q4,845230044666,68426246357,41266565565
2016_E,1464232790315,116135055801,65455116983
2017_Q1,443786599893,38333392077,54485548398
2017_Q2,468442772945,44638452098,12502580952
2017_Q3,515412543057,47365908769,39901788492
